クリス・アーノルド,クリス・アーノルド,アーノルド
デビッド・ホステトラー,デビッド・ホステトラー,ホステトラー
アルキメデス・ポゾ,アルキメデス・ポゾ,ポゾ
細川亨,ホソカワ トオル,ホソカワ
細川安雄,ホソカワ ヤスオ,ホソカワ
細川成也,ホソカワ セイヤ,ホソカワ
細田正彦,ホソダ マサヒコ,ホソダ
細見和史,ホソミ カズシ,ホソミ
細見直樹,ホソミ ナオキ,ホソミ
細溝久男,ホソミゾ ヒサオ,ホソミゾ
細谷圭,ホソヤ ケイ,ホソヤ
細谷保雄,ホソヤ ヤスオ,ホソヤ
細山田武史,ホソヤマダ タケシ,ホソヤマダ
ケビン・ホッジス,ケビン・ホッジス,ホッジス
トレイ・ホッジス,トレイ・ホッジス,ホッジス
堀田明,ホッタ アキラ,ホッタ
堀田徹,ホッタ トオル,ホッタ
堀田芳信,ホッタ ヨシノブ,ホッタ
ジェイソン・ボッツ,ジェイソン・ボッツ,ボッツ
保手浜明,ホテハマ アキラ,ホテハマ
ロン・ボトラ,ロン・ボトラ,ボトラ
ジェームス・ボニチ,ジェームス・ボニチ,ボニチ
ゲイル・ホプキンス,ゲイル・ホプキンス,ホプキンス
マイカ・ホフパワー,マイカ・ホフパワー,ホフパワー
ガイ・ホフマン,ガイ・ホフマン,ホフマン
堀幸一,ホリ コウイチ,ホリ
堀瑞輝,ホリ ミズキ,ホリ
堀井数男,ホリイ カズオ,ホリイ
堀井和人,ホリイ カズト,ホリイ
堀井恒雄（堀井幹夫）,ホリイ ツネオ,ホリイ
堀内謙伍,ホリウチ ケンゴ,ホリウチ
堀内庄,ホリウチ ショウ,ホリウチ
堀内汰門,ホリウチ タモン,ホリウチ
堀内恒夫,ホリウチ ツネオ,ホリウチ
塹江敦哉,ホリエ アツヤ,ホリエ
堀江賢治（堀江晃治）,ホリエ ケンジ,ホリエ
堀尾文人,ホリオ フミト,ホリオ
堀岡隼人,ホリオカ ハヤト,ホリオカ
堀込基明,ホリゴメ モトアキ,ホリゴメ
堀田一郎,ホリタ イチロウ,ホリタ
堀内三郎,ホリノウチ サブロウ,ホリノウチ
堀場秀孝（堀場英孝）,ホリバ ヒデタカ,ホリバ
堀本律雄,ホリモト リツオ,ホリモト
デーモン・ホリンズ,デーモン・ホリンズ,ホリンズ
マイク・ボルシンガー,マイク・ボルシンガー,ボルシンガー
マイク・ホルツ,マイク・ホルツ,ホルツ
クリス・ホルト,クリス・ホルト,ホルト
ロドニー・ボルトン,ロドニー・ボルトン,ボルトン
カール・ボレス,カール・ボレス,ボレス
アーロン・ポレダ,アーロン・ポレダ,ポレダ
ラファエル・ポロ,ラファエル・ポロ,ポロ
ジェリー・ホワイト,ジェリー・ホワイト,ホワイト
デリック・ホワイト,デリック・ホワイト,ホワイト
ロイ・ホワイト,ロイ・ホワイト,ホワイト
マット・ホワイトサイド,マット・ホワイトサイド,ホワイトサイド
ジョシュ・ホワイトセル,ジョシュ・ホワイトセル,ホワイトセル
本郷宏樹,ホンゴウ ヒロキ,ホンゴウ
カルロス・ポンセ,カルロス・ポンセ,ポンセ
本田明浩,ホンダ アキヒロ,ホンダ
本多逸郎,ホンダ イツロウ,ホンダ
本田清,ホンダ キヨシ,ホンダ
本田圭佑,ホンダ ケイスケ,ホンダ
本田威志,ホンダ タケシ,ホンダ
本田親喜,ホンダ チカヨシ,ホンダ
本田勤,ホンダ ツトム,ホンダ
本田正浩,ホンダ マサヒロ,ホンダ
本多雄一,ホンダ ユウイチ,ホンダ
本田仁海,ホンダ ヒトミ,ホンダ
本堂保次（本堂保弥）,ホンドウ ヤスジ,ホンドウ
ジミー・ボンナ,ジミー・ボンナ,ボンナ
本間忠,ホンマ タダシ,ホンマ
本間立彦,ホンマ タツヒコ,ホンマ
本間勝,ホンマ マサル,ホンマ
本間満,ホンマ ミツル,ホンマ
ジム・マーシャル,ジム・マーシャル,マーシャル
マイク・マーシャル,マイク・マーシャル,マーシャル
ケビン・マース,ケビン・マース,マース
ジーン・マーチン,ジーン・マーチン,マーチン
ビリー・マーチン,ビリー・マーチン,マーチン
クリス・マーティン,クリス・マーティン,マーティン
カイル・マーティン,カイル・マーティン,マーティン
マット・マートン,マット・マートン,マートン
ドウェイン・マーフィー,ドウェイン・マーフィー,マーフィー
ビル・マーフィー,ビル・マーフィー,マーフィー
アーロン・マイエット,アーロン・マイエット,マイエット
マイルズ・マイコラス,マイルズ・マイコラス,マイコラス
米田敏美,マイタ トシミ,マイタ
デイモン・マイナー,デイモン・マイナー,マイナー
舞野健司,マイノ ケンジ,マイノ
ジョーイ・マイヤー,ジョーイ・マイヤー,マイヤー
ロドニー・マイヤーズ,ロドニー・マイヤーズ,マイヤーズ
トニー・マウンス,トニー・マウンス,マウンス
前岡勤也（井崎勤也）,マエオカ キンヤ,マエオカ（イザキ）
前川勝彦,マエカワ カツヒコ,マエカワ
前川忠男,マエカワ タダオ,マエカワ
前川八郎,マエカワ ハチロウ,マエカワ
前川正義,マエカワ マサヨシ,マエカワ
前川光春,マエカワ ミツハル,マエカワ
前川恭兵,マエガワ キョウヘイ,マエガワ
前川忠男,マエガワ タダオ,マエガワ
真栄喜正和,マエキ マサカズ,マエキ
前里史朗,マエザト シロウ,マエザト
アレッサンドロ・マエストリ,アレッサンドロ・マエストリ,マエストリ
前田章宏,マエダ アキヒロ,マエダ
前田和之,マエダ カズユキ,マエダ
前田勝宏,マエダ カツヒロ,マエダ
前田喜代士,マエダ キヨシ,マエダ
前田健太,マエダ ケンタ,マエダ
前田耕司,マエダ コウジ,マエダ
前田康介（前田康雄）,マエダ コウスケ,マエダ
前田貞行,マエダ サダユキ,マエダ
前田諭治,マエダ サトジ,マエダ
前田三郎,マエダ サブロウ,マエダ
前田修二,マエダ シュウジ,マエダ
前田四郎,マエダ シロウ,マエダ
前田新悟,マエダ シンゴ,マエダ
前田大輔,マエダ ダイスケ,マエダ
前田隆,マエダ タカシ,マエダ
前田忠節,マエダ タダトキ,マエダ
前田亨,マエダ トオル,マエダ
前田俊郎,マエダ トシオ,マエダ
前田登志雄,マエダ トシオ,マエダ
前田智徳,マエダ トモノリ,マエダ
前田浩継,マエダ ヒロツグ,マエダ
前田益穂,マエダ マスホ,マエダ
前田康雄,マエダ ヤスオ,マエダ
大和（前田大和）,マエダ ヤマト,マエダ
前田祐二,マエダ ユウジ,マエダ
前田幸長,マエダ ユキナガ,マエダ
前泊哲明,マエドマリ テツアキ,マエドマリ
前原博之,マエハラ ヒロユキ,マエハラ
前間卓,マエマ タカシ,マエマ
曲尾マイケ,マガリオ マイケ,マガリオ
牧勝彦,マキ カツヒコ,マキ
牧憲二郎,マキ ケンジロウ,マキ
牧重見,マキ シゲミ,マキ
牧常一,マキ ツネイチ,マキ
真木将樹,マキ マサキ,マキ
牧丈一郎,マキ ジョウイチロウ,マキ
ケーシー・マギー,ケーシー・マギー,マギー
真喜志康永,マキシ ヤスナガ,マキシ
牧田和久,マキタ カズヒサ,マキタ
牧田勝吾,マキタ ショウゴ,マキタ
牧田政彦,マキタ マサヒコ,マキタ
牧田明久,マキダ アキヒサ,マキダ
牧谷宇佐美,マキタニ ウサミ,マキタニ
牧野潔,マキノ キヨシ,マキノ
牧野茂,マキノ シゲル,マキノ
牧野伸,マキノ ノボル,マキノ
牧野宏,マキノ ヒロシ,マキノ
牧野塁,マキノ ルイ,マキノ
牧野翔矢,マキノ ショウヤ,マキノ
牧原大成,マキハラ タイセイ,マキハラ
槙原寛己,マキハラ ヒロミ,マキハラ
ミッキー・マクガイア,ミッキー・マクガイア,マクガイア
スコット・マクガフ,スコット・マクガフ,マクガフ
幕田賢治,マクタ ケンジ,マクタ
ボブ・マクドナルド,ボブ・マクドナルド,マクドナルド
スティーブ・マクナルティ,スティーブ・マクナルティ,マクナルティ
ビル・マクナルティ,ビル・マクナルティ,マクナルティ
ジム・マクマナス,ジム・マクマナス,マクマナス
エバン・マクレーン,エバン・マクレーン,マクレーン
スコット・マクレーン,スコット・マクレーン,マクレーン
ボブ・マクローリー,ボブ・マクローリー,マクローリー
ジミー・マケーブ,ジミー・マケーブ,マケーブ
正岡真二（村上真二）,マサオカ シンジ,マサオカ（ムラカミ）
真砂勇介,マサゴ ユウスケ,マサゴ
政野岩夫（中本政夫）,マサノ イワオ,マサノ（ナカモト）
ホセ・マシーアス,ホセ・マシーアス,マシーアス
益子京右,マシコ キョウスケ,マシコ
ダグ・マシス,ダグ・マシス,マシス
スコット・マシソン,スコット・マシソン,マシソン
間柴茂有,マシバ シゲクニ,マシバ
間柴富裕,マシバ トミヒロ,マシバ
真下定夫,マシモ サダオ,マシモ
桝嘉一,マス カイチ,マス
桝重正,マス シゲマサ,マス
増井浩俊,マスイ ヒロトシ,マスイ
舛井真喜人,マスイ マキト,マスイ
桝岡憲三,マスオカ ケンゾウ,マスオカ
枡岡憲三,マスオカ ケンゾウ,マスオカ
益川満育,マスカワ マイク,マスカワ
益田昭雄,マスダ アキオ,マスダ
益田明典,マスダ アキノリ,マスダ
枡田慎太郎,マスダ シンタロウ,マスダ
増田大輝,マスダ ダイキ,マスダ
益田大介,マスダ ダイスケ,マスダ
増田卓,マスダ タク,マスダ
増田達至,マスダ タツシ,マスダ
増田敏,マスダ トシ,マスダ
益田尚哉,マスダ ナオヤ,マスダ
益田直也,マスダ ナオヤ,マスダ
増田浩,マスダ ヒロシ,マスダ
増田政行（増田康栄）,マスダ マサユキ,マスダ
益田貢,マスダ ミツグ,マスダ
増田珠,マスダ シュウ,マスダ
増田陸,マスダ リク,マスダ
トム・マストニー,トム・マストニー,マストニー
増渕竜義,マスブチ タツヨシ,マスブチ
増本一郎,マスモト イチロウ,マスモト
増本宏,マスモト ヒロシ,マスモト
増山桂一郎,マスヤマ ケイイチロウ,マスヤマ
益山性旭,マスヤマ セイキョク,マスヤマ
又野知弥,マタノ トモヤ,マタノ
又吉克樹,マタヨシ カツキ,マタヨシ
町豪将,マチ カツマサ,マチ
待井昇,マチイ ノボル,マチイ
町田公雄,マチダ キミオ,マチダ
町田公二郎,マチダ コウジロウ,マチダ
町田行彦,マチダ ユキヒコ,マチダ
松修康,マツ ノブヤス,マツ
松井稼頭央,マツイ カズオ,マツイ
松井清,マツイ キヨシ,マツイ
松井宏次,マツイ コウジ,マツイ
松井光介,マツイ コウスケ,マツイ
松井淳（外野手）,マツイ ジュン,マツイ
松井淳(捕手),マツイ ジュン,マツイ
松井隆昌,マツイ タカマサ,マツイ
松井武雄,マツイ タケオ,マツイ
松井猛,マツイ タケシ,マツイ
松井達徳,マツイ タツノリ,マツイ
松井信勝,マツイ ノブカツ,マツイ
松井秀喜,マツイ ヒデキ,マツイ
飛雄馬（松井飛雄馬）,ヒュウマ,マツイ
松井雅人,マツイ マサト,マツイ
松井優典,マツイ マサノリ,マツイ
松井満,マツイ ミツル,マツイ
松井裕樹,マツイ ユウキ,マツイ
松井佑介,マツイ ユウスケ,マツイ
松井芳男,マツイ ヨシオ,マツイ
松井義弥,マツイ ヨシヤ,マツイ
松浦一義,マツウラ カズヨシ,マツウラ
松浦耕大,マツウラ コウダイ,マツウラ
松浦正,マツウラ タダシ,マツウラ
松浦英信,マツウラ ヒデノブ,マツウラ
松浦宏明,マツウラ ヒロアキ,マツウラ
松浦弘宣,マツウラ ヒロノブ,マツウラ
松浦三千男,マツウラ ミチオ,マツウラ
松尾幸造,マツオ コウゾウ,マツオ
松尾五郎,マツオ ゴロウ,マツオ
松尾輝義,マツオ テルヨシ,マツオ
松尾英治,マツオ ヒデハル,マツオ
松尾幸政,マツオ ユキマサ,マツオ
松尾大河,マツオ タイガ,マツオ
松岡一郎,マツオカ イチロウ,マツオカ
松岡清治,マツオカ キヨハル,マツオカ
松岡健一,マツオカ ケンイチ,マツオカ
松岡甲二,マツオカ コウジ,マツオカ
松岡功祐,マツオカ コウスケ,マツオカ
松岡大吾,マツオカ ダイゴ,マツオカ
松岡高信,マツオカ タカノブ,マツオカ
松岡弘,マツオカ ヒロム,マツオカ
松岡正樹,マツオカ マサキ,マツオカ
松岡雅俊,マツオカ マサトシ,マツオカ
松岡光雄,マツオカ ミツオ,マツオカ
松岡洋治,マツオカ ヨウジ,マツオカ
眞下貴之,マッカ タカユキ,マッカ
松家卓弘,マツカ タカヒロ,マツカ
松川誉弘,マツカワ タカヒロ,マツカワ
松川博爾,マツカワ ヒロジ,マツカワ
松木謙治郎,マツキ ケンジロウ,マツキ
ティム・マッキントッシュ,ティム・マッキントッシュ,マッキントッシュ
シェーン・マック,シェーン・マック,マック
レオン・マックファーデン,レオン・マックファーデン,マックファーデン
松久保新吾,マツクボ シンゴ,マツクボ
松久保満,マツクボ ミツル,マツクボ
松坂健太,マツサカ ケンタ,マツサカ
松坂大輔,マツザカ ダイスケ,マツザカ
松崎伸吾,マツザキ シンゴ,マツザキ
松崎啄也,マツザキ タクヤ,マツザキ
松崎秀昭,マツザキ ヒデアキ,マツザキ
松崎泰治,マツザキ ヤスジ,マツザキ
松澤裕介,マツザワ ユウスケ,マツザワ
松下一郎,マツシタ イチロウ,マツシタ
松下圭太,マツシタ ケイタ,マツシタ
松下建太,マツシタ ケンタ,マツシタ
松下繁二,マツシタ シゲジ,マツシタ
松下立美,マツシタ タツミ,マツシタ
松下建夫,マツシタ タテオ,マツシタ
松下秀文,マツシタ ヒデフミ,マツシタ
松下芳夫,マツシタ ヨシオ,マツシタ
松島英雄,マツシマ ヒデオ,マツシマ
松田和久,マツダ カズヒサ,マツダ
松田和哉,マツダ カズヤ,マツダ
松田清,マツダ キヨシ,マツダ
松田翔太,マツダ ショウタ,マツダ
松田慎司,マツダ シンジ,マツダ
松田友一,マツダ トモカズ,マツダ
松田宣浩,マツダ ノブヒロ,マツダ
松田匡司,マツダ マサシ,マツダ
松田光保,マツダ ミツヤス,マツダ
松田康彦,マツダ ヤスヒコ,マツダ
松田勇吉,マツダ ユウキチ,マツダ
松田勇吉,マツダ ユウキチ,マツダ
松田遼馬,マツダ リョウマ,マツダ
松田進,マツダ シン,マツダ
松谷栄司,マツタニ エイジ,マツタニ
松谷秀幸,マツタニ ヒデユキ,マツタニ
松谷竜二郎,マツタニ リュウジロウ,マツタニ
ロブ・マットソン,ロブ・マットソン,マットソン
マットホワイト,マットホワイト,マットホワイト（ホワイト）
松冨倫,マツトミ リン,マツトミ
松中信彦,マツナカ ノブヒコ,マツナカ
松永英一,マツナガ エイイチ,マツナガ
松永昂大,マツナガ タカヒロ,マツナガ
松永浩典,マツナガ ヒロノリ,マツナガ
松永浩美,マツナガ ヒロミ,マツナガ
松永幸男,マツナガ ユキオ,マツナガ
松永美隆,マツナガ ヨシタカ,マツナガ
松並和視,マツナミ カズミ,マツナミ
松沼博久,マツヌマ ヒロヒサ,マツヌマ
松沼雅之,マツヌマ マサユキ,マツヌマ
松葉貴大,マツバ タカヒロ,マツバ
松葉昇,マツバ ノボル,マツバ
松橋義季,マツハシ ヨシキ,マツハシ
松林和雄,マツバヤシ カズオ,マツバヤシ
松林茂,マツバヤシ シゲル,マツバヤシ
松原明夫,マツバラ アキオ,マツバラ
松原誠,マツバラ マコト,マツバラ
松原靖,マツバラ ヤスシ,マツバラ
松原良明,マツバラ ヨシアキ,マツバラ
松原聖弥,マツバラ セイヤ,まつばら
松比良平太,マツヒラ ヘイタ,マツヒラ
松広金一,マツヒロ キンイチ,マツヒロ
松村彰士,マツムラ アキフミ,マツムラ
松村高明,マツムラ タカアキ,マツムラ
松村豊司,マツムラ トヨジ,マツムラ
松村憲章,マツムラ ノリアキ,マツムラ
松村正晴,マツムラ マサハル,マツムラ
松室武,マツムロ タケシ,マツムロ
松本輝,マツモト アキラ,マツモト
松本勇,マツモト イサム,マツモト
松本和雄,マツモト カズオ,マツモト
啓二朗（松本啓二朗）,ケイジロウ,マツモト
松本剛,マツモト ゴウ,マツモト
松本光三郎,マツモト コウザブロウ,マツモト
松本幸大,マツモト コウダイ,マツモト
松元繁,マツモト シゲル,マツモト
松本忍,マツモト シノブ,マツモト
松元秀一郎,マツモト シュウイチロウ,マツモト
松本俊一,マツモト シュンイチ,マツモト
松本正志,マツモト ショウジ,マツモト
松本泰三,マツモト タイゾウ,マツモト
松本高明,マツモト タカアキ,マツモト
松本隆,マツモト タカシ,マツモト
松本隆春,マツモト タカハル,マツモト
松本卓也,マツモト タクヤ,マツモト
松本拓也,マツモト タクヤ,マツモト
松本匡史,マツモト タダシ,マツモト
松本忠繁,マツモト タダシゲ,マツモト
松本貞一,マツモト テイイチ,マツモト
松本哲也,マツモト テツヤ,マツモト
松本照夫,マツモト テルオ,マツモト
松本奉文,マツモト トモフミ,マツモト
松本直晃,マツモト ナオアキ,マツモト
松本尚樹,マツモト ナオキ,マツモト
松本春男,マツモト ハルオ,マツモト
松本太,マツモト フトシ,マツモト
松本操,マツモト ミサオ,マツモト
松元三彦,マツモト ミツヒコ,マツモト
松元ユウイチ,マツモト ユウイチ,マツモト
松本裕樹,マツモト ユウキ,マツモト
松本雄作,マツモト ユウサク,マツモト
松本幸行,マツモト ユキツラ,マツモト
松本豊,マツモト ユタカ,マツモト
松本芳之,マツモト ヨシユキ,マツモト
松本利一,マツモト リイチ,マツモト
松本竜也,マツモト リュウヤ,マツモト
松本龍憲,マツモト リュウケン,マツモト
松本直樹,マツモト ナオキ,マツモト
松本京志郎,マツモト キョウシロウ,マツモト
松本航,マツモト ワタル,マツモト
松本友,マツモト ユウ,マツモト
松盛茂,マツモリ シゲル,マツモリ
松山和吉,マツヤマ カズヨシ,マツヤマ
松山傑,マツヤマ スグル,マツヤマ
松山昇,マツヤマ ノボル,マツヤマ
松山秀明,マツヤマ ヒデアキ,マツヤマ
松山竜平,マツヤマ リュウヘイ,マツヤマ
ナタナエル・マテオ,ナタナエル・マテオ,マテオ
マルコス・マテオ,マルコス・マテオ,マテオ
ウィルソン・マトス,ウィルソン・マトス,マトス
的野安修,マトノ ヤスノブ,マトノ
的場寛一（的場寛壱）,マトバ カンイチ,マトバ
的場直樹,マトバ ナオキ,マトバ
的場祐剛,マトバ ユウゴウ,マトバ
的山哲也,マトヤマ テツヤ,マトヤマ
ワーナー・マドリガル,ワーナー・マドリガル,マドリガル
ビル・マドロック,ビル・マドロック,マドロック
真中満,マナカ ミツル,マナカ
真鍋勝己,マナベ カツミ,マナベ
真鍋幹三,マナベ ミキゾウ,マナベ
チャーリー・マニエル,チャーリー・マニエル,マニエル
バリー・マニュエル,バリー・マニュエル,マニュエル
ドン・マネー,ドン・マネー,マネー
真野常照,マノ ツネテル,マノ
真野春美,マノ ハルミ,マノ
馬原孝浩,マハラ タカヒロ,マハラ
ローマン・マヒナス,ローマン・マヒナス,マヒナス
馬渕隆雄,マブチ タカオ,マブチ
パット・マホームズ,パット・マホームズ,マホームズ
眞山龍,マヤマ リュウ,マヤマ
真弓明信,マユミ アキノブ,マユミ
ホセ・マラベ,ホセ・マラベ,マラベ
丸佳浩,マル ヨシヒロ,マル
ジャック・マルーフ,ジャック・マルーフ,マルーフ
丸尾英司,マルオ エイジ,マルオ
丸尾千年次,マルオ チトジ,マルオ
丸岡武,マルオカ タケシ,マルオカ
ボビー・マルカーノ,ボビー・マルカーノ,マルカーノ
丸木唯,マルキ ユイ,マルキ
円子宏,マルコ ヒロシ,マルコ
オーランド・マルセド,オーランド・マルセド,マルセド
カルメロ・マルチネス,カルメロ・マルチネス,マルチネス
ホセ・マルチネス,ホセ・マルチネス,マルチネス
ビクトル・マルテ,ビクトル・マルテ,マルテ
ジェフリー・マルテ,ジェフリー・マルテ,マルテ
ドミンゴ・マルティネス,ドミンゴ・マルティネス,マルティネス
ルイス・マルティネス,ルイス・マルティネス,マルティネス
ホルヘ・マルティネス,ホルヘ・マルティネス,マルティネス
ライデル・マルティネス,ライデル・マルティネス,マルティネス
ホルヘ・マルティネス,ホルヘ・マルティネス,マルティネス
ニック・マルティネス,ニック・マルティネス,マルティネス
アリエル・マルティネス,アリエル・マルティネス,マルティネス
ライアン・マルハーン,ライアン・マルハーン,マルハーン
丸毛謙一,マルモ ケンイチ,マルモ
丸山一仁,マルヤマ カズヒト,マルヤマ
丸山完二,マルヤマ カンジ,マルヤマ
丸山泰嗣,マルヤマ タイジ,マルヤマ
丸山貴史,マルヤマ タカシ,マルヤマ
丸山二三雄,マルヤマ フミオ,マルヤマ
丸山公巳,マルヤマ マサミ,マルヤマ
丸山泰資,マルヤマ タイスケ,マルヤマ
クリス・マレーロ,クリス・マレーロ,マレーロ
ブライアン・マレット,ブライアン・マレット,マレット
スコット・マレン,スコット・マレン,マレン
ブランドン・マン,ブランドン・マン,マン
万永貴司,マンエイ タカシ,マンエイ
フランク・マンコビッチ,フランク・マンコビッチ,マンコビッチ
万田睦夫,マンダ ムツオ,マンダ
萬谷康平,マンタニ コウヘイ,マンタニ
ジェフ・マント,ジェフ・マント,マント
万波中正,マンナミ チュウセイ,マンナミ
バート・ミアディッチ,バート・ミアディッチ,ミアディッチ
三浦和美,ミウラ カズミ,ミウラ
三浦清弘,ミウラ キヨヒロ,ミウラ
三浦翔太,ミウラ ショウタ,ミウラ
三浦大輔,ミウラ ダイスケ,ミウラ
三浦貴,ミウラ タカ,ミウラ
三浦敏一,ミウラ トシカズ,ミウラ
三浦広之,ミウラ ヒロユキ,ミウラ
三浦将明,ミウラ マサアキ,ミウラ
三浦政基,ミウラ マサキ,ミウラ
三浦正規,ミウラ マサキ,ミウラ
三浦正行,ミウラ マサユキ,ミウラ
三浦方義,ミウラ マサヨシ,ミウラ
三浦道男,ミウラ ミチオ,ミウラ
三上真司,ミカミ シンジ,ミカミ
三上朋也,ミカミ トモヤ,ミカミ
三上良夫,ミカミ ヨシオ,ミカミ
三木肇,ミキ ハジメ,ミキ
三木久一,ミキ ヒサイチ,ミキ
三木均,ミキ ヒトシ,ミキ
三木仁,ミキ マサシ,ミキ
三木亮,ミキ リョウ,ミキ
右田一彦,ミギタ カズヒコ,ミギタ
右田雅彦,ミギタ マサヒコ,ミギタ
三家和真,ミケ カズマ,ミケ
グレン・ミケンズ,グレン・ミケンズ,ミケンズ
御子柴進,ミコシバ ススム,ミコシバ
キャム・ミコライオ,キャム・ミコライオ,ミコライオ
三竿徹,ミサオ トオル,ミサオ
三沢今朝治,ミサワ ケサハル,ミサワ
三澤興一,ミサワ コウイチ,ミサワ
三沢淳,ミサワ ジュン,ミサワ
美沢将,ミサワ マサル,ミサワ
三嶋一輝,ミシマ カズキ,ミシマ
三島輝史,ミシマ テルフミ,ミシマ
水江正臣,ミズエ マサオミ,ミズエ
水尾嘉孝,ミズオ ヨシタカ,ミズオ
水落暢明,ミズオチ ノブアキ,ミズオチ
水上靜哉,ミズカミ シズヤ,ミズカミ
水上善雄,ミズカミ ヨシオ,ミズカミ
水口栄二,ミズグチ エイジ,ミズグチ
水口大地,ミズグチ ダイチ,ミズグチ
水沢英樹,ミズサワ ヒデキ,ミズサワ
水沢正浩,ミズサワ マサヒロ,ミズサワ
水田章雄,ミズタ アキオ,ミズタ
水田圭介,ミズタ ケイスケ,ミズタ
水谷勇,ミズタニ イサム,ミズタニ
水谷茂雄,ミズタニ シゲオ,ミズタニ
水谷実雄,ミズタニ ジツオ,ミズタニ
水谷新太郎,ミズタニ シンタロウ,ミズタニ
水谷孝,ミズタニ タカシ,ミズタニ
水谷則一,ミズタニ ノリカズ,ミズタニ
水谷則博,ミズタニ ノリヒロ,ミズタニ
水谷寿伸,ミズタニ ヒサノブ,ミズタニ
水谷啓昭,ミズタニ ヒロアキ,ミズタニ
水谷宏,ミズタニ ヒロシ,ミズタニ
水谷瞬,ミズタニ シュン,ミズタニ
水沼四郎,ミズヌマ シロウ,ミズヌマ
水野雄仁,ミズノ カツヒト,ミズノ
水野貞夫,ミズノ サダオ,ミズノ
水野忠彦,ミズノ タダヒコ,ミズノ
水野一,ミズノ ハジメ,ミズノ
水野祐希,ミズノ ユウキ,ミズノ
水野良一,ミズノ リョウイチ,ミズノ
水野滉也,ミズノ コウヤ,ミズノ
水原茂（水原円裕）,ミズハラ シゲル,ミズハラ
三住晨文,ミスミ アキフミ,ミスミ
水本勝己,ミズモト カツミ,ミズモト
水本啓史,ミズモト ヒロシ,ミズモト
三瀬幸司,ミセ コウジ,ミセ
三瀬雅康,ミセ マサヤス,ミセ
三瀬三則,ミセ ミツノリ,ミセ
ダン・ミセリ,ダン・ミセリ,ミセリ
溝上治一,ミゾウエ ジイチ,ミゾウエ
溝口健二,ミゾグチ ケンジ,ミゾグチ
溝口大樹,ミゾグチ ダイキ,ミゾグチ
溝口憲雄,ミゾグチ ノリオ,ミゾグチ
味園博和,ミソノ ヒロカズ,ミソノ
御園生崇男,ミソノオ タカオ,ミソノオ
溝部武夫,ミゾベ タケオ,ミゾベ
溝脇隼人,ミゾワキ ハヤト,ミゾワキ
道原裕幸,ミチハラ ヒロユキ,ミチハラ
三井浩二,ミツイ コウジ,ミツイ
光井正和,ミツイ マサカズ,ミツイ
三井雅晴,ミツイ マサハル,ミツイ
パット・ミッシュ,パット・ミッシュ,ミッシュ
ケビン・ミッチェル,ケビン・ミッチェル,ミッチェル
トニー・ミッチェル,トニー・ミッチェル,ミッチェル
ボビー・ミッチェル,ボビー・ミッチェル,ミッチェル
三橋豊夫,ミツハシ トヨオ,ミツハシ
三橋直樹,ミツハシ ナオキ,ミツハシ
三林清二,ミツバヤシ セイジ,ミツバヤシ
光原逸裕,ミツハラ アツヒロ,ミツハラ
三ツ間卓也,ミツマ タクヤ,ミツマ
三ツ俣大樹,ミツマタ タイキ,ミツマタ
光山英和,ミツヤマ ヒデカズ,ミツヤマ
光吉勉,ミツヨシ ツトム,ミツヨシ
三富恒雄,ミトミ ツネオ,ミトミ
セルジオ・ミトレ,セルジオ・ミトレ,ミトレ
皆川定之,ミナガワ サダユキ,ミナガワ
皆川睦雄,ミナガワ ムツオ,ミナガワ
皆川康夫,ミナガワ ヤスオ,ミナガワ
湊川誠隆,ミナトガワ マサタカ,ミナトガワ
南温平,ミナミ オンペイ,ミナミ
南和彰,ミナミ カズアキ,ミナミ
南菊一,ミナミ キクイチ,ミナミ
南真一郎,ミナミ シンイチロウ,ミナミ
南貴樹,ミナミ タカキ,ミナミ
南輝明,ミナミ テルアキ,ミナミ
南秀憲,ミナミ ヒデノリ,ミナミ
南昌輝,ミナミ マサキ,ミナミ
南竜次,ミナミ リュウジ,ミナミ
南竜介,ミナミ リュウスケ,ミナミ
南要輔,ミナミ ヨウスケ,ミナミ
南川忠亮,ミナミカワ タダスケ,ミナミカワ
南出仁,ミナミデ ヒトシ,ミナミデ
南渕時高,ミナミブチ トキタカ,ミナミブチ
南村侑広（南村不可止）,ミナミムラ ユウコウ,ミナミムラ
南牟礼豊蔵,ミナミムレ トヨゾウ,ミナミムレ
峰国安,ミネ クニヤス,ミネ
嶺井博希,ミネイ ヒロキ,ミネイ
峯本達雄,ミネモト タツオ,ミネモト
三野勝大,ミノ カツヒロ,ミノ
簑田浩二,ミノダ コウジ,ミノダ
箕田卓哉,ミノダ タクヤ,ミノダ
簑原宏,ミノハラ ヒロシ,ミノハラ
見乗敏茂,ミノリ トシシゲ,ミノリ
三原脩,ミハラ オサム,ミハラ
三原卓三,ミハラ タクゾウ,ミハラ
三平孝宏,ミヒラ タカヒロ,ミヒラ
三平晴樹,ミヒラ ハルキ,ミヒラ
御船英之,ミフネ ヒデユキ,ミフネ
三船正俊,ミフネ マサトシ,ミフネ
美馬学,ミマ マナブ,ミマ
美間優槻,ミマ ユウキ,ミマ
マーク・ミムズ,マーク・ミムズ,ミムズ
三村勲,ミムラ イサオ,ミムラ
三村正,ミムラ タダシ,ミムラ
三村敏之,ミムラ トシユキ,ミムラ
三村雅彦,ミムラ マサヒコ,ミムラ
見本武次,ミモト タケジ,ミモト
